Label	Tweet text
1	Two people got me socks . Clutch af .
0	@someuser I think thats what made me confused , I was too dazed
0	@someuser Good yeah its been good .. Feel tired my self , bed soon : sleeping_face :: sleeping_face : x
1	Happens Every day . http://someurl
0	Ugly Christmas Sweater ; * * #uglychristmassweaters #happyholidays #merrychristmas #kissesandhugs ... http://someurl
0	Twitter can be so annoying
1	Being awake since 3AM is always so much fun
1	@someuser @someuser @someuser You are kidding , right ? #poortaste
1	@someuser I am procrastinating on getting work done b / c I am reading your new book !
1	They decided 2 change King's trunks 2 gold , his logos 2 green & his tights to blue . How creative . .
1	I'll watch #TakeMeOut like the rest of the country ... Hope there's an adorable girl who is ditsy Hahahaha #zzzz
1	@someuser Presumably you have evidence to back this claim and it's not simply a feeling you have based on your interactions .
0	FALSE , slavery was based on economics , @someuser @someuser @someuser @someuser @someuser @someuser
0	Follow friday is everyday . Help new ones so they feel good being on twitter .
0	Do you use Instagram ? Well get 100 free followers at http://someurl - - No . http://someurl
1	Easiest final of my life . So glad I studied 11 hours for it
0	As Lamar Entertainment , putting more money in than I'm making , #tbt having the right team ... http://someurl
0	In the last 2 movies I've seen Alan Arkin in ( Argo , GrudgeMatch ) he has had me absolutely rolling .
1	working on my birthday #yay #sucks
1	@someuser i wanna do mine but im a pussy
0	#Oil #plunges 3 #percent to #new #five - #year #lows #after #bearish #IEA #outlook . http://someurl via @someuser
0	@someuser love you so much taylor : sparkles :: person_bowing_deeply :
1	First final of the day done , only three more to go . #greatscheduling #incaseyoucanttell
1	Band playing " Two Tickets to Paradise " in parking lot at Redskins game . #Redskins
1	8.30 am conference calls . | #love
0	Watching #Bones & cradled my leg when I saw @someuser in episode about chicken #tasteslikechicken #termite #TheWalkingDead @someuser
1	Today I'm standing at the front of Tesco wearing an Elf's hat , saying hello to customers and getting ignored . #dreamjob
0	big up @someuser 4 ur post When cunts run through your photos : unamused_face : #its # a #struggle #its # a #problem check da n ... http://someurl
1	Love being called into work on my morning off after not even 6 hours of sleep . #thanks #splitshift
0	Second major nosebleed of the day has halted my training efforts . Nares , this means war .
0	@someuser @someuser Well it's not any worse or better than ' Stark Raving '
0	Prediction : Erv Santana will be disinterested in playing for the Twins in 2015 too ... ( aka , we didn't offer enough )
0	@someuser @someuser : smiling_face_with_open_mouth_and_tightly-closed_eyes :: smiling_face_with_open_mouth_and_tightly-closed_eyes : He would get floored in one poke : see-no-evil_monkey :: white_smiling_face : ️ : white_smiling_face : ️ : ok_hand_sign :
1	when you get friendzoned by someone you trying to friendzone ... sigh
0	The music is always on in the office . Currently listening to Kids Bop Hanukkah on Spotify . Any other recommendations ? #onlyatnycr
1	" Yo I got ten squad members in Khajo " Chris said as he tears up ... | " You ain't a gang member ... " Kevin responded | #thuglife
0	@someuser | Part 2 ~ ARTICLE |: clapping_hands_sign :: purple_heart :: white_right_pointing_backhand_index :: cross_mark :: heavy_large_circle :: white_left_pointing_backhand_index :: person_with_folded_hands :: person_raising_both_hands_in_celebration : ~ UEXPECTED http://someurl
0	you do know the " hands up , dont shoot " thing has been proven FALSE right ? @someuser @someuser
1	Dear #USPS , if it has this address , it comes here . No matter the name . If there's a mistake , we'll fix it . #ThanksForTheAnnoyingNote
1	I checked twitter and snapchat but I can't tell what day it is , someone please help : face_with_stuck-out_tongue_and_winking_eye :|
1	All hell is breaking loose ... Ahhhh everybody freak out
1	Gavaskar is a freakin ' genius . https://t.co/iaWlkm6EOE
0	If only I possessed half the balance legolas has
1	@someuser you're hilarious ...
0	My grandpa just gave me a credit card for christmas ... he has no idea . Lol
1	Roman mythology gets me soooo pumped
1	Totally been killing it with my assignments lately #socollege
0	Why couldn't I just stay sleeping
0	http://someurl #Ebola #Racism #RacePimps #JesseJackson #Doctors #Tcot #pjnet #CCot #Pjtv #Tea ... http://someurl
0	Kind of frustrated that Christmas break is my first real obligation-free break this year ... and I end up sick for most of it - _ -
1	@someuser LOOL from the guy with multiple twitter handles
1	@someuser Yeah ... me too ! ! ! ! ! x
0	really not sure I want to be in this place today #SoMuchBadNegativity #SmileYouFuckTards stop dragging my day down ! ! !
1	Thank you Aidyn and Adele for getting me sick .
0	@someuser lids sucks officially ! Will not use again good
1	Thx for catching on #urock
0	Cocktails tonight yep why not ! had one in over a year ! !
0	@someuser is NXT gone from Sky ?
0	@someuser @someuser @someuser #Already dividing One from another ! | Good
0	Archive pick : Who Makes You Laugh When They're Off Sick ? http://someurl #mehblog #littlemeh #doctor http://someurl
1	@someuser There's so much less controversy now that the BCS has been replaced .
0	Can't believe it's been nearly 11months since my mum passed away : grimacing_face : miss her so much more and more everyday :p urple_heart :: two_hearts :
0	#Foreplay , #cuddling – a #Jedi #craves these #things " - #Yoda #Quotes | http://someurl
0	SAIC Design Directors on Trends and Advice to Students http://someurl
1	@someuser Oh but Bradford is awful !
0	Maaaaan stupid instagram I went from having 300 + followers , to my cat my mom and tom from MySpace - _ - ... #smh #butstill ! ! !
1	@someuser @someuser I love button pushers !
1	Normalizing relations with Cuba ? Huh . Get ready for more of this crap . #ThanksObama http://someurl #bad
0	@someuser Instead of playing the pompous " do you know who I am card ? " , how about you actually make an educated rebuttal ?
0	I was being considerate about this issue N didn't care what I did . But now I'm taking my position back and I don't give a damn wht u think .
1	Gotta love #EMC's latest feature on the VNX side . http://someurl
0	@someuser @someuser @someuser BF4 SP is shit , while the MP was broken for 11 months so ...
1	juugin everything , niggas got warrants to pay
0	#basura #immondizia in my name http://someurl
0	@someuser @someuser i'll take the physical challenge !
1	Getting sick just in time for finals is so great
0	Look at this trash . You can clearly see his handle . He stole my name and my pictures http://someurl
1	Finding it quite funny that Gillette Soccer Saturday on Sky are complaining that there aren't enough games on at 3pm Saturday
1	When a teacher says " come in tomorrow morning for help " but they are never in their classroom #wow #thanksforthehelp
1	The Chicago Firehouse Restaurant caught fire this morning . http://someurl
0	@someuser wtf where did you go
1	We cram 5 minutes before an exam and get a tag of qualified person .
1	Watching creepy shit before bed when alone = bad idea . Is there a spell to turn a French bulldog into a big ass bulldog ? #bewareofdog
0	Xmas on the blog feat intimissimiofficial and @someuser * Read our story and share the LOVE ... http://someurl
1	Tomorrow will be a great day ...
1	Cannot wait to go to the dentist later !
0	Life was never be so easy as it seems , till u come and bring u'r love inside . with me
1	Wait ... wait ... wait ... isn't the font on that t-shirt " comic sans ? " @someuser #ICantBreathe http://someurl
1	And with this revelation , the African-American community's faith in law enforcement skyrockets ! http://someurl
1	Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you ?
0	Miss skateboarding and it's not even winter yet :p ensive_face :: confounded_face : #skateeverydamnday @someuser Hoof Life : victory_hand : ️ http://someurl
0	That moment when you have to go to the bathroom but the cleaning lady is in there ... #StillHoldingIt
1	Nit pick at every little thing guys . Keep doing that . That'll show the team you're behind them .
1	Beautiful way to start my morning . :p ersevering_face :: face_with_medical_mask :
1	@someuser The person who wrote that is clearly a bit of a tit
1	There is nothing I love more than listening to the black eyed peas on the way home from a Saturday night loss in petrolia #killerband
0	Upgraded seats : grinning_face_with_smiling_eyes : kinda scared #sundayfunday #sundaydateday #mylove http://someurl
0	I feel she didn't love me :/ :( :( #im #ok
1	Myself and @someuser having to walk to Civic Offices to get bus muttering to ourselves " wouldn't you think they'd pay their water "
1	Because standing by a board about dental hygiene for two hours is how I wanted to spend my birthday ..
0	Like @someuser ? Visit http://someurl for articles and also win a free puppy ! ! 1 puppy per visit , 6 puppy maximum #ATL
0	you dont , fish and mammals have nothing in common @someuser @someuser @someuser @someuser
0	Bored ? Check out > @someuser newest article - each word is linked to a ridiculous website ! Try it out ! http://someurl
1	Nicholas Sparks has been manipulating women to believe that guys ( in reality ) are as sensitive as the male characters in his books .
0	I'm ready for @someuser ' s first headlining tour of North America ! Tickets / info at http://someurl #lunatic2015
1	@someuser We all have our crosses to bear . LOL
0	I may need to reread the books but did we ever find out what Draco's Boggart was ? @someuser #HarryPotter #dracomalfoy
0	How far would you go for #safety ? http://someurl #onlinedating #relationships via @someuser
0	Incredible . RT @someuser : The Red Sox have an agreement with Justin Masterson .
1	@someuser @someuser what ? ? ? No verbal submission ?
1	Finals week plus hearing that my grandma is in the ICU = amazing #letmegohome
1	Well said @someuser ! I for one am fed up of all these women breastfeeding ostentatiously !
0	@someuser @someuser it's like you're in the Maldives #seaandwhitesands
1	Good choice to stay up late , Lys . #study #finalsweek #deathofme
1	@someuser @someuser @someuser I agree . You can see that from the videos and photos that were taken two hours after the shooting .
